idAirTable,direccion,fechaDeCarga,barrio,ciudad,cpc,zona,calle,altura,tipo,superficie,piso,dormitorios,categoria,precioUS,latitud,longitud
recEJkSRHFhnvXxm9,"Lima 2000 Ciudad de Cordoba, Provincia de Córdoba, Argentina",9/9/2022,General Paz,Ciudad de Cordoba,Pueyrredon,Este,Lima,1986,EDIFICIO DE DEPARTAMENTOS,39.32,2,1,ESTANDAR,38000,-31.41027170,-64.15720810
reca9WZbLk86IJW82,"Sarmiento 1400 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,General Paz,Ciudad de Cordoba,Pueyrredon,Este,Sarmiento,1322,EDIFICIO DE DEPARTAMENTOS,40.00,1,1,ESTANDAR,38000,-31.41039390,-64.16602510
rec9nieh6icl84YZl,"Bv Mitre 600 Ciudad de Cordoba, Provincia de Córdoba, Argentina",7/11/2022,Centro Norte (Av. Colon hacia el Río),Ciudad de Cordoba,Mercado Central,Central,Bv Mitre,517,EDIFICIO DE DEPARTAMENTOS,40.66,11,1,ESTANDAR,38000,-31.41207200,-64.18844570
rec0HsVnT5w6e3sCv,"Roma 1100 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,General Pueyrredon,Ciudad de Cordoba,Pueyrredon,Este,Roma,1039,EDIFICIO DE DEPARTAMENTOS,40.98,2,1,ESTANDAR,38000,-31.40369870,-64.16686220
rec8R2sDkMm2E8Ymf,"Haedo  200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,Alto Alberdi,Ciudad de Cordoba,Colón,Oeste,Haedo ,151,COMPLEJO CERRADO,44.00,PLANTA BAJA,1,ESTANDAR,38000,-31.40956820,-64.21243240
recl6QNAmkDMQjCa7,"DOCTA Housing del Boulevard Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,DOCTA Housing del Boulevard,Ciudad de Cordoba,Villa Libertador,Sur - Oeste,1,0,EDIFICIO DE DEPARTAMENTOS,47.65,2,1,ESTANDAR,38000,-31.46129230,-64.30596280
recJrAIoga29qB7fC,"Avellaneda 500 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,Alberdi,Ciudad de Cordoba,Mercado Central,Central,Avellaneda,475,EDIFICIO DE DEPARTAMENTOS,55.99,9,1,ESTANDAR,38000,-31.40639460,-64.19398150
recZfrD5WCMLKDF6y,"9 DE JULIO 700 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Alberdi,Ciudad de Cordoba,Mercado Central,Central,9 DE JULIO,700,EDIFICIO DE DEPARTAMENTOS,40.66,6,1,ESTANDAR,38500,-31.41199850,-64.19299470
recUE9HCaqQXJbaXA,"chubut 300 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Alberdi,Ciudad de Cordoba,Mercado Central,Central,chubut,300,EDIFICIO DE DEPARTAMENTOS,40.00,2,1,ESTANDAR,38810,-31.40671890,-64.20286900
recTA1NFYLyyL9z8Y,"BUENOS AIRES  1100 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,BUENOS AIRES ,1079,EDIFICIO DE DEPARTAMENTOS,33.00,4,1,ESTANDAR,39000,-31.42931200,-64.18824370
recQ0PY5qlbZx7Ywd,"jujuy 1500 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Cofico,Ciudad de Cordoba,Centroamérica,Central,jujuy,1487,EDIFICIO DE DEPARTAMENTOS,36.65,6,1,ESTANDAR,39000,-31.39898360,-64.18407850
recMy7N3s9Oe5GVEo,"Santiago Temple 100 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Santiago Temple,21,EDIFICIO DE DEPARTAMENTOS,39.65,5,1,ESTANDAR,39000,-31.43147860,-64.19203740
recpJmI6RlwL8AkTt,"Roma 1200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,General Pueyrredon,Ciudad de Cordoba,Pueyrredon,Este,Roma,1168,EDIFICIO DE DEPARTAMENTOS,41.60,1,1,ESTANDAR,39000,-31.40266120,-64.16741940
recsAZbQLuvcCvARi,"Avellaneda 500 Ciudad de Cordoba, Provincia de Córdoba, Argentina",3/6/2022,Alberdi,Ciudad de Cordoba,Mercado Central,Central,Avellaneda,445,EDIFICIO DE DEPARTAMENTOS,45.99,11,1,ESTANDAR,39000,-31.40639460,-64.19398150
recBQe7sdJwOWCZKP,"Crisol 100 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2020,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Crisol,11,EDIFICIO DE DEPARTAMENTOS,36.66,4,MONOAMBIENTE,ESTANDAR,40000,-31.42896790,-64.18830170
recDVlzDHXQ5F1QDh,"Av Colon 5000 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Teodoro Felds,Ciudad de Cordoba,Colón,Oeste,Av Colon,4993,COMPLEJO CERRADO,40.99,4,1,ESTANDAR,40000,-31.39567790,-64.24593590
recrEptEAerXKmCmw,"9 de Julio 500 La Falda, Provincia de Córdoba, Argentina",1/4/2018,Centro,La Falda,,,9 de Julio,407,EDIFICIO DE DEPARTAMENTOS,41.51,PLANTA BAJA,1,ESTANDAR,40000,-31.41484910,-64.17921790
recgf1OQxEHgz9jlo,"Mariano Fragueiro 1600 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,Alta Cordoba,Ciudad de Cordoba,Centroamérica,Central,Mariano Fragueiro,1600,EDIFICIO DE DEPARTAMENTOS,41.66,6,1,ESTANDAR,40000,-31.39684140,-64.18627230
recZx7fV5lDXwULBh,"Bv San Juan 900 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,Observatorio,Ciudad de Cordoba,Mercado Central,Central,Bv San Juan,879,EDIFICIO DE DEPARTAMENTOS,42.33,12,1,ESTANDAR,40000,-31.41752390,-64.19779780
rechRUVCutFWjtugr,"Bv San Juan 900 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,Observatorio,Ciudad de Cordoba,Mercado Central,Central,Bv San Juan,879,EDIFICIO DE DEPARTAMENTOS,42.99,12,1,ESTANDAR,40000,-31.41752390,-64.19779780
recmEBg2LQg4BQmfh,"Gral Deheza 700 Ciudad de Cordoba, Provincia de Córdoba, Argentina",9/9/2022,General Paz,Ciudad de Cordoba,Pueyrredon,Este,Gral Deheza,669,EDIFICIO DE DEPARTAMENTOS,43.99,3,1,ESTANDAR,40000,-31.40738860,-64.16423320
rec0rkYQ9I3Ztntvw,"CHUBUT 400 Ciudad de Cordoba, Provincia de Córdoba, Argentina",5/8/2024,Alberdi,Ciudad de Cordoba,Mercado Central,Central,CHUBUT,348,EDIFICIO DE DEPARTAMENTOS,44.53,2,1,ESTANDAR,40000,-31.40458270,-64.20197410
reckfncanuGCfF4EB,"Av Velez Sarsfield 1900 Ciudad de Cordoba, Provincia de Córdoba, Argentina",2/10/2022,Guemes,Ciudad de Cordoba,Mercado Central,Central,Av Velez Sarsfield,1802,EDIFICIO DE DEPARTAMENTOS,44.99,1,1,ESTANDAR,40000,-31.43636070,-64.19545710
recRkPSkXfTMpukOh,"Potosí 1100 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,General Pueyrredon,Ciudad de Cordoba,Pueyrredon,Este,Potosí,1068,EDIFICIO DE DEPARTAMENTOS,49.60,3,1,ESTANDAR,40000,-31.40205880,-64.17313180
recqf3RDEwrrIFUQg,"Bv Illia 600 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Bv Illia,523,EDIFICIO DE DEPARTAMENTOS,51.86,4,1,ESTANDAR,40000,-31.42320100,-64.17785620
rec4BdGgmz52j5VQl,"Antonio del Viso 900 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,Alta Cordoba,Ciudad de Cordoba,Centroamérica,Central,Antonio del Viso,853,EDIFICIO DE DEPARTAMENTOS,35.00,1,1,ESTANDAR,40300,-31.39256310,-64.18752410
recw3OZPmxov0xEDg,"Viamonte 1300 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,General Pueyrredon,Ciudad de Cordoba,Pueyrredon,Este,Viamonte,1246,EDIFICIO DE DEPARTAMENTOS,57.00,PLANTA BAJA,1,ESTANDAR,40400,-31.40198350,-64.16899670
recPU8R2H9PcI2oHr,"Peredo 200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Peredo,160,EDIFICIO DE DEPARTAMENTOS,36.00,5,1,ESTANDAR,41000,-31.42858550,-64.18485240
recB1VuvkMg7aV61C,"LA PLATA 100 La Falda, Provincia de Córdoba, Argentina",9/3/2023,Centro,La Falda,,,LA PLATA,100,EDIFICIO DE DEPARTAMENTOS,39.40,PLANTA BAJA,MONOAMBIENTE,PREMIUM,41000,-31.09179470,-64.48154090
recXfHyiSiYtTpVUC,"Av Pueyrredon 800 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Guemes,Ciudad de Cordoba,Mercado Central,Central,Av Pueyrredon,724,COMPLEJO CERRADO,40.66,16,1,ESTANDAR,41000,-31.42399220,-64.19905340
recxfu4jJsJUaR2tv,"Av Pueyrredon 200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Av Pueyrredon,151,EDIFICIO DE DEPARTAMENTOS,45.00,4,1,ESTANDAR,41000,-31.42643930,-64.19131790
recjT6gvctWaeL54L,"obispo salguero 500 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,obispo salguero,430,EDIFICIO DE DEPARTAMENTOS,46.98,3,1,ESTANDAR,41000,-31.42370700,-64.18148400
recHxJKmDh29FDmqx,"Av Pueyrredon 800 Ciudad de Cordoba, Provincia de Córdoba, Argentina",7/10/2022,Guemes,Ciudad de Cordoba,Mercado Central,Central,Av Pueyrredon,724,COMPLEJO CERRADO,48.00,12,1,ESTANDAR,41000,-31.42399220,-64.19905340
recIjuQMHX4CXxqI9,"Bedoya 1000 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Cofico,Ciudad de Cordoba,Centroamérica,Central,Bedoya,990,EDIFICIO DE DEPARTAMENTOS,54.52,3,1,ESTANDAR,41000,-31.39668310,-64.19041920
recsB1RMSwdwt66l9,"Viamonte 400 Ciudad de Cordoba, Provincia de Córdoba, Argentina",8/1/2022,General Paz,Ciudad de Cordoba,Pueyrredon,Este,Viamonte,400,EDIFICIO DE DEPARTAMENTOS,39.66,2,1,ESTANDAR,41200,-31.41124060,-64.16528320
recB7y4xTWdG4aDCH,"VENEZUELA 100 Ciudad de Cordoba, Provincia de Córdoba, Argentina",11/3/2023,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,VENEZUELA,15,EDIFICIO DE DEPARTAMENTOS,34.00,8,1,ESTANDAR,41500,-31.43330510,-64.18968080
recdCIas6ORnFaVGn,"Bv Mitre 600 Ciudad de Cordoba, Provincia de Córdoba, Argentina",11/3/2022,Centro Norte (Av. Colon hacia el Río),Ciudad de Cordoba,Mercado Central,Central,Bv Mitre,517,EDIFICIO DE DEPARTAMENTOS,40.66,16,1,ESTANDAR,41500,-31.41207200,-64.18844570
rec1JJzubsYTCPaue,"Bv Mitre 600 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Centro Norte (Av. Colon hacia el Río),Ciudad de Cordoba,Mercado Central,Central,Bv Mitre,517,EDIFICIO DE DEPARTAMENTOS,43.32,15,1,ESTANDAR,41500,-31.41207200,-64.18844570
recVY38qZYBwbqqf4,"Buenos Aires 400 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Centro Sud (Av Colon hacia Nva Cba),Ciudad de Cordoba,Mercado Central,Central,Buenos Aires,330,EDIFICIO DE DEPARTAMENTOS,51.65,4,1,ESTANDAR,41500,-31.42100900,-64.18476980
recUnWttCIyf5LsKo,"Bv. San Juan  100 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Bv. San Juan ,16,EDIFICIO DE DEPARTAMENTOS,38.00,3,1,ESTANDAR,42000,-31.42034360,-64.18742530
rec4iHWUmhZU6kw50,"Bv. San Juan 100 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Bv. San Juan,19,EDIFICIO DE DEPARTAMENTOS,40.00,5,1,ESTANDAR,42000,-31.42034360,-64.18742530
recUf8gjK48Pa8J0D,"JUJUY 100 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Centro Sud (Av Colon hacia Nva Cba),Ciudad de Cordoba,Mercado Central,Central,JUJUY,100,EDIFICIO DE DEPARTAMENTOS,42.66,4,1,ESTANDAR,42000,-31.41291950,-64.19039540
rec3NhVveCTqwVfHA,"Gral Deheza 700 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2020,General Paz,Ciudad de Cordoba,Pueyrredon,Este,Gral Deheza,663,EDIFICIO DE DEPARTAMENTOS,43.66,2,1,ESTANDAR,42000,-31.40738860,-64.16423320
recGMuClFEHiN6UZf,"Independencia 600 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2020,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Independencia,541,EDIFICIO DE DEPARTAMENTOS,46.65,9,1,ESTANDAR,42000,-31.42325680,-64.18719950
recBRvyhm795rcdqk,"Av Colon  4900 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,Teodoro Felds,Ciudad de Cordoba,Colón,Oeste,Av Colon ,4875,EDIFICIO DE DEPARTAMENTOS,49.98,1,1,ESTANDAR,42500,-31.39625500,-64.24516100
recFEpz3NZhAJ6CmQ,"Buenos Aires 600 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Buenos Aires,578,EDIFICIO DE DEPARTAMENTOS,24.00,2,MONOAMBIENTE,ESTANDAR,42600,-31.42341920,-64.18586000
recGanyNObB0tfnlY,"Obispo Trejo 800 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Obispo Trejo,734,EDIFICIO DE DEPARTAMENTOS,40.00,6,1,BAJA,43000,-31.42515940,-64.18947050
recFNUi9cYJXLVEcN,"24 DE SEPTIEMBRE 1900 Ciudad de Cordoba, Provincia de Córdoba, Argentina",12/6/2023,General Paz,Ciudad de Cordoba,Pueyrredon,Este,24 DE SEPTIEMBRE,1900,EDIFICIO DE DEPARTAMENTOS,40.25,7,1,ESTANDAR,43000,-31.41184240,-64.15856240
recSUY3guy45fooeQ,"9 de Julio  700 Ciudad de Cordoba, Provincia de Córdoba, Argentina",9/6/2023,Alberdi,Ciudad de Cordoba,Mercado Central,Central,9 de Julio ,635,EDIFICIO DE DEPARTAMENTOS,41.00,5,1,ESTANDAR,43000,-31.41199850,-64.19299470
recvNjtZyIg7fzHBe,"Roma 1100 Ciudad de Cordoba, Provincia de Córdoba, Argentina",9/8/2022,General Pueyrredon,Ciudad de Cordoba,Pueyrredon,Este,Roma,1039,EDIFICIO DE DEPARTAMENTOS,41.98,1,1,ESTANDAR,43000,-31.40369870,-64.16686220
recX82x2Y2puQRq7c,"9 de Julio 900 Ciudad de Cordoba, Provincia de Córdoba, Argentina",5/3/2024,Alberdi,Ciudad de Cordoba,Mercado Central,Central,9 de Julio,822,EDIFICIO DE DEPARTAMENTOS,46.66,2,1,ESTANDAR,43000,-31.41115640,-64.19582070
rec8nPiKyJ62yc6xt,"Gral Deheza 700 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,General Paz,Ciudad de Cordoba,Pueyrredon,Este,Gral Deheza,669,EDIFICIO DE DEPARTAMENTOS,47.00,PLANTA BAJA,1,ESTANDAR,43000,-31.40738860,-64.16423320
recpBqL0gxAxdDCvf,"Av Colon  4900 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,Teodoro Felds,Ciudad de Cordoba,Colón,Oeste,Av Colon ,4875,EDIFICIO DE DEPARTAMENTOS,56.65,2,1,ESTANDAR,43000,-31.39625500,-64.24516100
recXISMijPtZbFcSJ,"Mendoza  700 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2020,Providencia,Ciudad de Cordoba,Mercado Central,Central,Mendoza ,685,EDIFICIO DE DEPARTAMENTOS,41.98,5,1,ESTANDAR,43300,-31.40370370,-64.19638420
recsyZzAkyHBNc8Yt,"Av Colon 1800 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Alberdi,Ciudad de Cordoba,Mercado Central,Central,Av Colon,1750,EDIFICIO DE DEPARTAMENTOS,42.99,6,1,ESTANDAR,43500,-31.40654200,-64.20667600
recRXiA9xX1LvhKcf,"Brasil 100 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Brasil,70,EDIFICIO DE DEPARTAMENTOS,47.00,9,1,ESTANDAR,43500,-31.42933910,-64.19125970
recFtAkNsGnMYSdrr,"Suipacha 1400 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,General Pueyrredon,Ciudad de Cordoba,Pueyrredon,Este,Suipacha,1352,EDIFICIO DE DEPARTAMENTOS,56.65,1,2,ESTANDAR,43500,-31.40009560,-64.16979780
recKlFS2IPbtFCHSZ,"Pueyrredon  1000 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Observatorio,Ciudad de Cordoba,Mercado Central,Central,Pueyrredon ,948,EDIFICIO DE DEPARTAMENTOS,43.65,2,1,ESTANDAR,44000,-31.42332310,-64.20149490
recUttrEZ6Coi4Mws,"pueyrredon 900 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Observatorio,Ciudad de Cordoba,Mercado Central,Central,pueyrredon,849,EDIFICIO DE DEPARTAMENTOS,80.00,8,2,ESTANDAR,44500,-31.42331630,-64.20148440
rec3VMJsGRZXljNH6,"Catamarca  1500 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,General Paz,Ciudad de Cordoba,Pueyrredon,Este,Catamarca ,1500,EDIFICIO DE DEPARTAMENTOS,37.66,3,1,ESTANDAR,45000,-31.41130260,-64.16438530
recfEQq50XxKqSJLE,"Barcena Juan Antonio 200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Teodoro Felds,Ciudad de Cordoba,Colón,Oeste,Barcena Juan Antonio,121,EDIFICIO DE DEPARTAMENTOS,37.99,6,1,ESTANDAR,45000,-31.39729910,-64.24638410
recP86AjJn9UshYHq,"Buenos Aires 1000 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Buenos Aires,1000,EDIFICIO DE DEPARTAMENTOS,39.00,7,1,ESTANDAR,45000,-31.42784590,-64.18752600
recZB1CQjFZWrUNr5,"Bolivar 400 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,Centro Sud (Av Colon hacia Nva Cba),Ciudad de Cordoba,Mercado Central,Central,Bolivar,397,EDIFICIO DE DEPARTAMENTOS,40.00,3,1,ESTANDAR,45000,-36.23912630,-61.12558790
recb1OWbgKPdV0fbR,"ITUZAINGO  600 Ciudad de Cordoba, Provincia de Córdoba, Argentina",12/11/2023,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,ITUZAINGO ,572,EDIFICIO DE DEPARTAMENTOS,41.32,1,1,ESTANDAR,45000,-31.42402790,-64.18464560
recPe0yKD0fy11FpX,"Ituzaingo 700 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Ituzaingo,618,EDIFICIO DE DEPARTAMENTOS,41.65,3,1,ESTANDAR,45000,-31.42521440,-64.18501750
rec496m0INzYjVZdg,"JUAN LARREA 1500 Ciudad de Cordoba, Provincia de Córdoba, Argentina",11/2/2023,Juniors,Ciudad de Cordoba,Pueyrredon,Este,JUAN LARREA,1500,EDIFICIO DE DEPARTAMENTOS,42.66,2,1,ESTANDAR,45000,-31.41592760,-64.16303290
recdJ2SGS4Pt8FcOg,"Av. Santa Fe 700 Ciudad de Cordoba, Provincia de Córdoba, Argentina",12/7/2023,Providencia,Ciudad de Cordoba,Mercado Central,Central,Av. Santa Fe,700,EDIFICIO DE DEPARTAMENTOS,43.99,2,1,ESTANDAR,45000,-31.40338850,-64.19851510
recbujTYDeQg2tH2W,"General deheza  200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2020,General Paz,Ciudad de Cordoba,Pueyrredon,Este,General deheza ,170,EDIFICIO DE DEPARTAMENTOS,45.00,2,1,ESTANDAR,45000,-31.41272520,-64.16237210
recuR96PyRko44n4h,"Duarte Quiros 400 Ciudad de Cordoba, Provincia de Córdoba, Argentina",7/1/2022,Centro Sud (Av Colon hacia Nva Cba),Ciudad de Cordoba,Mercado Central,Central,Duarte Quiros,310,EDIFICIO DE DEPARTAMENTOS,45.00,1,2,ESTANDAR,45000,-31.41798940,-64.19086490
recGIyvn1deBjibnu,"Lima 0 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2020,General Paz,Ciudad de Cordoba,Pueyrredon,Este,Lima,0,EDIFICIO DE DEPARTAMENTOS,45.99,6,1,ESTANDAR,45000,-31.41283580,-64.18245580
recupeRuQlUttUATn,"Bv San Juan 900 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Observatorio,Ciudad de Cordoba,Mercado Central,Central,Bv San Juan,879,EDIFICIO DE DEPARTAMENTOS,45.99,4,1,ESTANDAR,45000,-31.41752390,-64.19779780
recetflIEnQvtv0kP,"Av Pueyrredon 800 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,Guemes,Ciudad de Cordoba,Mercado Central,Central,Av Pueyrredon,724,COMPLEJO CERRADO,48.00,7,1,ESTANDAR,45000,-31.42399220,-64.19905340
recf2jD8UHk0qGogF,"ANACREONTE 2200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,Ana Maria Zumaran,Ciudad de Cordoba,Monseñor Pablo Cabrera,Norte 2,ANACREONTE,2190,EDIFICIO DE DEPARTAMENTOS,50.00,PLANTA BAJA,2,BAJA,45000,-31.37934210,-64.20300670
recxcKTT33dryJFwt,"Buenos Aires 500 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Buenos Aires,468,EDIFICIO DE DEPARTAMENTOS,45.99,6,1,ESTANDAR,45500,-31.42253120,-64.18519110
recbJvwx7qSN3IhgG,"Bv Illia 600 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2020,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Bv Illia,523,EDIFICIO DE DEPARTAMENTOS,40.66,14,1,ESTANDAR,46000,-31.42320100,-64.17785620
recFV1foJfgiiKker,"Bv Chacabuco 300 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,Centro Sud (Av Colon hacia Nva Cba),Ciudad de Cordoba,Mercado Central,Central,Bv Chacabuco,281,EDIFICIO DE DEPARTAMENTOS,41.32,9,1,ESTANDAR,46000,-31.42059630,-64.18169380
receNaedoHGSUpLRy,"Av Pueyrredon  800 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Guemes,Ciudad de Cordoba,Mercado Central,Central,Av Pueyrredon ,724,COMPLEJO CERRADO,41.66,5,1,ESTANDAR,46000,-31.42399220,-64.19905340
recHEDv8KHifjFnXd,"Av Pueyrredon 800 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2023,Guemes,Ciudad de Cordoba,Mercado Central,Central,Av Pueyrredon,724,COMPLEJO CERRADO,42.00,3,1,ESTANDAR,46000,-31.42399220,-64.19905340
rectUDkbBZFLXkv9g,"Viamonte 300 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,General Paz,Ciudad de Cordoba,Pueyrredon,Este,Viamonte,300,EDIFICIO DE DEPARTAMENTOS,48.66,3,1,ESTANDAR,46500,-31.41250590,-64.16487070
recYPbxUIrknprSaH,"DUARTE QUIROS  2600 Ciudad de Cordoba, Provincia de Córdoba, Argentina",12/11/2023,Alto Alberdi,Ciudad de Cordoba,Colón,Oeste,DUARTE QUIROS ,2584,EDIFICIO DE DEPARTAMENTOS,50.97,7,1,ESTANDAR,46500,-31.40899580,-64.21778650
recWJkrWhjhAketpq,"Ituzaingó 600 Ciudad de Cordoba, Provincia de Córdoba, Argentina",4/10/2022,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Ituzaingó,572,EDIFICIO DE DEPARTAMENTOS,36.00,4,1,ESTANDAR,47000,-31.42402790,-64.18464560
recsVrxCLHiIJ3Xp3,"Bv Illia  200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",11/2/2023,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Bv Illia ,196,EDIFICIO DE DEPARTAMENTOS,44.00,3,1,ESTANDAR,47000,-31.42133730,-64.18357950
recoH5dVxn0dgBVtg,"Güemes 600 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,General Paz,Ciudad de Cordoba,Pueyrredon,Este,Güemes,600,EDIFICIO DE DEPARTAMENTOS,50.00,PLANTA BAJA,1,ESTANDAR,47000,-31.41275970,-64.16081850
recopX5EwdWnQBgxR,"La Rioja 200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",9/8/2023,Centro Norte (Av. Colon hacia el Río),Ciudad de Cordoba,Mercado Central,Central,La Rioja,200,EDIFICIO DE DEPARTAMENTOS,67.31,4,2,ESTANDAR,47000,-31.41207200,-64.18844570
rec5CUgNx5alCxCKw,"Bolivar 500 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,Guemes,Ciudad de Cordoba,Mercado Central,Central,Bolivar,475,EDIFICIO DE DEPARTAMENTOS,42.99,1,1,ESTANDAR,47300,-31.41995110,-64.19332220
recaOY39QNha368BP,"Santa Rosa 1500 Ciudad de Cordoba, Provincia de Córdoba, Argentina",7/10/2022,Alberdi,Ciudad de Cordoba,Mercado Central,Central,Santa Rosa,1489,EDIFICIO DE DEPARTAMENTOS,48.96,4,1,ESTANDAR,47500,-31.40692220,-64.20172210
recf4KSoyBgd3XpWg,"Ayacucho 400 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Centro Sud (Av Colon hacia Nva Cba),Ciudad de Cordoba,Mercado Central,Central,Ayacucho,396,EDIFICIO DE DEPARTAMENTOS,32.00,8,1,ESTANDAR,48000,-31.41964480,-64.19178800
recGKOqPhQmaZdsMO,"Av Velez Sarsfield 1100 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Av Velez Sarsfield,1063,EDIFICIO DE DEPARTAMENTOS,38.80,1,1,ESTANDAR,48000,-31.42783660,-64.19212120
recLEWIQx5bqQ0GN9,"Obispo Salguero 600 Ciudad de Cordoba, Provincia de Córdoba, Argentina",12/7/2023,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Obispo Salguero,600,EDIFICIO DE DEPARTAMENTOS,40.00,5,1,ESTANDAR,48000,-31.42489450,-64.18199430
